_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
"""884e4801d57babc59b89254d215201f2""","""9c0aa56b63b743454d6da9effcf122fc""","""bb0af5dac1b54693ba86ef63eacd6594""",3.60E+11,40.727826,-73.978721,New York,NY,10009,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,History & Geography,History & Civics,Supplies,high poverty,Grades 3-5,,,,,312.63,381.26,0,360,1,f,f,completed,8/27/2003,9/8/2003,1/26/2004,4/27/2004
"""5d6d506212206e3d286b2637b07f0e32""","""9a5efa4c5b1b961dabb104133d418857""","""b5226d0e04e431e3111124e85ef2016f""",3.60E+11,40.69326,-73.921318,Brooklyn,NY,11221,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,705.2,860,0,793,3,f,f,completed,8/12/2003,12/4/2003,2/4/2004,4/12/2004
"""c769f3845caf53243998d826d6d63f85""","""b9567d567e9908a8d8d8129ead2e4ced""","""10dec1876f5a565012cb4b477d32eddc""",3.60E+11,40.869698,-73.879114,Bronx,NY,10467,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Early Development,Applied Learning,Special Needs,Special Needs,Supplies,highest poverty,Grades 3-5,,,,,150,182.93,12,172.5,1,f,f,completed,3/18/2005,3/21/2005,5/26/2005,7/31/2005
"""1d58e83d41f7a0029c426db896b808a9""","""c2ced99aef8fd5510ca8356c58cae27a""","""1dc073038cb4054c96474eb193ebc4d2""",3.60E+11,40.83953,-73.925807,Bronx,NY,10452,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades 3-5,,,,,683.68,833.76,0,788,1,f,f,completed,8/26/2003,5/28/2004,11/2/2004,4/26/2004
"""1a1243f9ab785a9f9a2f36ecde07ab2a""","""85112845a942facc9e0a5d9c06c5f086""","""4bf2b0b3a956bf6742b5460b68d8263a""",3.60E+11,40.677984,-73.889624,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,678.86,827.88,0,781,1,f,f,completed,8/16/2003,12/8/2003,2/3/2004,4/16/2004
"""039e07887db142d18a6723020a1bdbfc""","""a7c355bae424310d28a0cfdbca640a35""","""cffc46b8f5a9d636bb17dbff2e59b58a""",3.60E+11,40.817666,-73.952931,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,100.45,122.5,0,116,1,f,f,completed,8/27/2003,9/22/2003,1/20/2004,4/27/2004
"""52248cf3c39cd01e08ce64a942fce112""","""75ccc71f56396ed322ed63add0fc3ec3""","""abbfbeb00a03b8173086f95b9a7662a3""",3.60E+11,40.690875,-73.971237,Brooklyn,NY,11205,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,221,269.51,19,255,1,f,f,completed,4/13/2004,5/19/2004,,12/13/2004
"""947b9070a2cb5399d681874f69f3f45a""","""f9702a4bb194e2812dacfeb16ee4c70c""","""6f0382325857ae3469d04800c470c509""",,40.753002,-73.992409,New York,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Mr.,t,f,Applied Sciences,Math & Science,,,Supplies,low poverty,Grades 6-8,,,,,892.78,1088.76,0,1027,1,f,f,completed,8/16/2003,12/11/2003,,6/10/2004
"""0fc4488d028a53c7a14f2c850889ea96""","""9880a176551c8281796b2bb5eb1c27a2""","""5becd79844f0cc81e1d910234f6d1911""",3.60E+11,40.712226,-73.984718,New York,NY,10002,urban,Community Learning Support Organization,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Civics & Government,History & Civics,Books,highest poverty,Grades 9-12,,,,,458.18,558.76,0,529,2,f,f,completed,8/15/2003,4/1/2004,,4/15/2004
"""d16f68cb9a0809aa9443010ccec84252""","""f9702a4bb194e2812dacfeb16ee4c70c""","""6f0382325857ae3469d04800c470c509""",,40.753002,-73.992409,New York,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Mr.,t,f,Other,Applied Learning,,,Other,low poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,9/19/2003,,,5/19/2004
"""aa677f02876e9440187f0fa1f17d4720""","""6ace63f88c1e30fa52e57a6ea1999ecd""","""6f0382325857ae3469d04800c470c509""",,40.753002,-73.992409,New York,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,,,Supplies,low poverty,Grades PreK-2,,,,,391.55,477.5,0,451,1,f,f,completed,8/12/2003,1/6/2004,3/9/2004,8/22/2004
"""cc98c9af550b81793916ee843b5dd0ec""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,137.66,167.88,0,159,1,f,f,completed,8/15/2003,8/26/2003,1/26/2004,4/15/2004
"""5c5e1e745b6328235754a83a56ddea81""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Applied Sciences,Math & Science,Other,Applied Learning,Supplies,highest poverty,Grades 3-5,,,,,127.51,155.5,0,147,1,f,f,completed,8/15/2003,9/24/2003,1/23/2004,4/15/2004
"""7e2d0ce222069ce69a4cef263ef37449""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,History & Geography,History & Civics,Supplies,highest poverty,Grades 3-5,,,,,310.17,378.26,0,357,1,f,f,completed,8/16/2003,12/12/2003,2/25/2004,4/16/2004
"""aaae3d2202d52474b8501f3285889557""","""4b6a0a83363b641e3f1a44bdbf5e289d""","""4d950aebb62dde243ca970b24279f4e5""",3.60E+11,40.841759,-73.897957,Bronx,NY,10457,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,161.13,196.5,0,186,1,f,f,completed,9/9/2003,11/4/2003,1/26/2004,5/9/2004
"""458666c8cbe39dcd9d9f653b5515a87a""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,8/19/2003,11/24/2003,,4/19/2004
"""728b30f1c466d81ec872d7f08114ba2a""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,243.64,297.12,0,281,1,f,f,completed,8/16/2003,11/18/2003,2/26/2004,4/16/2004
"""ca374ceb12cdc736ee7fa6126fc8d9ee""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,209.46,255.44,0,241,1,f,f,completed,8/19/2003,11/24/2003,2/25/2004,4/19/2004
"""0b83ab109b007dc01e0a16c0c4e7a983""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,323.7,394.76,0,379,4,f,f,completed,8/19/2003,11/24/2003,3/5/2004,4/19/2004
"""198347048e36aae59e0c2e3654d1a13b""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Mathematics,Math & Science,,,Books,highest poverty,Grades 3-5,,,,,195.16,238,0,225,1,f,f,completed,8/22/2003,11/12/2003,2/13/2004,4/22/2004
"""42564de50dac67af980d3577ec595cd5""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Mathematics,Math & Science,,,Books,highest poverty,Grades 3-5,,,,,265.07,323.26,0,306,1,f,f,completed,8/26/2003,11/24/2003,2/25/2004,4/26/2004
"""3ffe19899e0451f5bb9b24fadc58d641""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,107.21,130.74,0,124,1,f,f,completed,8/25/2003,11/21/2003,5/5/2004,4/25/2004
"""f1f3958de735c2a5510732b622b0084b""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,189.52,231.12,0,221,2,f,f,completed,8/31/2003,9/8/2003,11/19/2003,4/30/2004
"""cf1f24152f7e6a6d03c08871446eb1a8""","""f0dbc58d86f2312659a9ef1a9f8ba8b9""","""1cb7f62fd658424c3288d6c4f0c52a06""",3.60E+11,40.87134,-73.912048,New York,NY,10034,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,t,Mathematics,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 3-5,,,,,179.38,218.76,0,207,1,f,f,completed,8/25/2003,11/7/2003,1/9/2004,4/25/2004
"""2b54adcd4e838ea49b432d20729c66ae""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,173.74,211.88,0,200,1,f,f,completed,8/15/2003,12/2/2003,2/25/2004,4/15/2004
"""96ef81767e94f81f1824f1f88e27cc30""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,174.86,213.24,0,202,1,f,f,completed,8/15/2003,8/24/2003,3/5/2004,4/15/2004
"""004e812841bd73a211dd0eb701d4183a""","""fbae12017a596e0a88a770fb984aeecc""","""71d8c55f316bb831646b626e003b2241""",3.60E+11,40.813916,-73.900522,Bronx,NY,10455,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades PreK-2,,,,,751.33,916.26,0,865,1,f,f,completed,9/10/2003,12/10/2003,5/4/2004,12/31/2003
"""4bb831b2c24b88efe2ad15bdcfd8ec08""","""731b42535d2b460ffdc223fefae4827c""","""78f4d1aff0f887f59a914a7cb022edc0""",3.60E+11,40.809286,-73.917742,Bronx,NY,10454,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,8/26/2003,11/17/2003,,4/26/2004
"""4bcc01b2beb6ad9512e60985409f1850""","""f0abaa0d2a5b7a55b6ca7e07bb4834bd""","""fd991cfd44e40724fbcdb4ca53ceacdd""",3.60E+11,40.850606,-73.934611,New York,NY,10033,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,806.68,983.76,0,928,1,f,f,completed,8/25/2003,5/14/2004,7/7/2004,4/25/2004
"""0d397d6ea208e78042aa647784e49d09""","""e823d055ba1dd56570f8051debec5eee""","""0ac26fc773f18ac66bae524be204a1e6""",3.60E+11,40.822548,-73.85329,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades 3-5,,,,,2485.63,3031.26,0,2859,1,f,f,completed,9/9/2003,6/22/2004,11/26/2004,6/25/2004
"""020fe0789eeebd377fbfb27075bef1d2""","""e8eea013e7e90daeedfe10a8dc586519""","""1615e71d5ed5e1f2dd4856b2668e35a3""",3.60E+11,40.825351,-73.873787,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,8/22/2003,,,4/22/2004
"""c78a968056320527bd2c40f347244bb4""","""99a200e81c0bc3e95f6dc2be0510a8da""","""5f6eab9bafea4d10b64f3d1eeccd19dd""",3.60E+11,40.642044,-74.085434,Staten Island,NY,10301,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 3-5,,,,,428.55,522.62,0,503,1,f,f,completed,8/25/2003,5/19/2004,11/26/2004,4/25/2004
"""7e8af65a029d8835959b297a81764560""","""4c0d3df73c93c1edc7dc771d0986d34f""","""ee8fa12a2188af26491d705f3d989ed2""",3.60E+11,40.857704,-73.922318,New York,NY,10034,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,highest poverty,Grades 3-5,,,,,451.1,550.12,0,520,1,f,f,completed,8/26/2003,2/23/2004,4/13/2004,4/26/2004
"""eb567a4ad3b6ccf1ca50b69597fe2a45""","""f0dbc58d86f2312659a9ef1a9f8ba8b9""","""1cb7f62fd658424c3288d6c4f0c52a06""",3.60E+11,40.87134,-73.912048,New York,NY,10034,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,t,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,329.03,401.26,0,364,2,f,f,completed,8/26/2003,1/6/2004,2/24/2004,4/26/2004
"""dd71c48c90136d640f64db5aea8a03f7""","""f0dbc58d86f2312659a9ef1a9f8ba8b9""","""1cb7f62fd658424c3288d6c4f0c52a06""",3.60E+11,40.87134,-73.912048,New York,NY,10034,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,t,Other,Applied Learning,,,Other,highest poverty,Grades 3-5,,,,,276,336.59,0,318,1,f,f,completed,9/19/2003,12/26/2003,3/4/2004,5/19/2004
"""80121d53c1992d41c318017afe58b907""","""f0dbc58d86f2312659a9ef1a9f8ba8b9""","""1cb7f62fd658424c3288d6c4f0c52a06""",3.60E+11,40.87134,-73.912048,New York,NY,10034,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,t,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,562.73,686.26,0,648,1,f,f,completed,8/26/2003,12/26/2003,3/22/2004,4/26/2004
"""061258765d1b194fe31843084810e58b""","""135d2f0e4fa73b748c30668d33bba6b8""","""50eb91a4440020391f5957490e2a4c4a""",,40.813381,-73.913857,Bronx,NY,10455,,,Bronx,f,f,f,f,f,f,Mr.,f,t,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,368,448.78,0,424,1,f,f,completed,9/19/2003,12/23/2003,3/4/2004,5/19/2004
"""b550b27f8eabc581c0ac9716f82e354c""","""0eff4cd4b04a35f5ab2993200eef4990""","""768dab263f87881fe7c68ffb3965df7c""",3.60E+11,40.841216,-73.938605,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,,,Supplies,highest poverty,Grades 3-5,,,,,481.75,587.5,0,555,1,f,f,completed,8/22/2003,2/6/2004,4/9/2004,4/22/2004
"""5ab3837b4a5e9116910b170d68d6c1d9""","""fc139616152f273228945bc7ad0cafc0""","""2d32e8ca1222e2c807dbc73ab73eeeba""",3.60E+11,40.86051,-73.927604,New York,NY,10040,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,278.6,339.76,0,310,2,f,f,completed,8/20/2003,12/4/2003,2/18/2004,4/20/2004
"""c811331fa5a07ceb07aaff338bdebd48""","""0db58b6b31bb7b7c1ef072b9c495b399""","""dff6893f238407261481d93b37d06869""",3.60E+11,40.848419,-73.892927,Bronx,NY,10457,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,,,,,697.78,850.95,0,790.8,5,f,f,completed,8/26/2003,12/2/2003,5/5/2004,4/26/2004
"""f56510f9f97828b3f2d63c0369b40ae1""","""93b3be5e257e68e7996cbf0635aafc76""","""e292eb8cc227208fe22952bdbaa27963""",3.60E+11,40.624836,-74.150597,Staten Island,NY,10303,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mr.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,8/31/2003,,,4/30/2004
"""eb9da63020e415a5be0b68be516bfa02""","""a00787a4611bdd3f8bd86ed51af92a8a""","""5f6eab9bafea4d10b64f3d1eeccd19dd""",3.60E+11,40.642044,-74.085434,Staten Island,NY,10301,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,599.63,731.26,0,690,1,f,f,completed,8/26/2003,7/9/2004,12/21/2004,4/26/2004
"""fd6a3fa1a6166ab9bebdddd212c98901""","""2b24de4128d3b65a618331eac68fec90""","""b7f0c5ace501a3995e914391f9456c3c""",3.60E+11,40.821114,-73.951914,New York,NY,10031,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,Other,Applied Learning,Supplies,highest poverty,Grades 3-5,,,,,169.23,206.38,0,195,1,f,f,completed,8/27/2003,9/8/2003,1/13/2004,4/27/2004
"""539a193d3087b6ddb756747969361c1c""","""a00787a4611bdd3f8bd86ed51af92a8a""","""5f6eab9bafea4d10b64f3d1eeccd19dd""",3.60E+11,40.642044,-74.085434,Staten Island,NY,10301,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,8/22/2003,2/2/2004,5/10/2004,4/22/2004
"""693e305823dc1efb00ee3fdce056bc2f""","""f0dbc58d86f2312659a9ef1a9f8ba8b9""","""1cb7f62fd658424c3288d6c4f0c52a06""",3.60E+11,40.87134,-73.912048,New York,NY,10034,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,t,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,416.15,507.5,0,479,1,f,f,completed,8/26/2003,11/13/2003,1/30/2004,4/26/2004
"""88f3a4034586021f499c6a1634307293""","""a00787a4611bdd3f8bd86ed51af92a8a""","""5f6eab9bafea4d10b64f3d1eeccd19dd""",3.60E+11,40.642044,-74.085434,Staten Island,NY,10301,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,104.55,127.5,0,121,1,f,f,completed,8/25/2003,11/26/2003,4/2/2004,4/25/2004
"""519d86ec60cecdeaf2c1f2f4651932da""","""f2afb7261002517e17b6b08ead3d14e0""","""5f6eab9bafea4d10b64f3d1eeccd19dd""",3.60E+11,40.642044,-74.085434,Staten Island,NY,10301,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,,,Other,highest poverty,Grades PreK-2,,,,,155.7,189.88,0,180,1,f,f,completed,9/16/2003,12/2/2003,2/25/2004,12/30/2003
"""03e5c4a5961b06b0fa198eec0da9770e""","""ead64a8aecfba488c98fe40daf327c2d""","""768dab263f87881fe7c68ffb3965df7c""",3.60E+11,40.841216,-73.938605,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Early Development,Applied Learning,,,Technology,highest poverty,Grades PreK-2,,,,,317.75,387.5,0,366,1,f,f,completed,8/26/2003,9/8/2003,11/24/2003,4/26/2004
"""a7d3f01c22212fd14ed2568aa3d25319""","""ead64a8aecfba488c98fe40daf327c2d""","""768dab263f87881fe7c68ffb3965df7c""",3.60E+11,40.841216,-73.938605,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,489.44,596.88,0,563,1,f,f,completed,8/26/2003,11/18/2003,1/23/2004,4/26/2004
"""60f209c1931509110e5438174a5631ed""","""575dafbe2bc23621813fa3bd8b551402""","""7aa3c8e53c42503b4afdd9825e76365f""",3.60E+11,40.850442,-73.883802,Bronx,NY,10460,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Health & Life Science,Math & Science,Technology,highest poverty,Grades PreK-2,,,,,912.25,1112.5,0,1049,4,f,f,completed,1/5/2004,3/12/2004,5/3/2004,3/29/2004
"""f511fa2ae4a3c2cff14e8ca0c8108e63""","""5ca680e2658c253eb4ad7b81d213b19e""","""5f4bef33b0e38aaaeb322025e8da42cf""",3.60E+11,40.827859,-73.914261,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,completed,8/26/2003,12/3/2003,,4/26/2004
"""0a7b3a690f3934669ca3ca74cc14d09a""","""4f1edea2c4502ad1b5fec98f9c0f2503""","""c1714f0ea1a4bff79e87a71afe903e13""",3.60E+11,40.835857,-73.922613,Bronx,NY,10452,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,1050.93,1281.62,0,1209,1,f,f,completed,8/28/2003,5/20/2004,7/13/2004,4/28/2004
"""35857992fddabd11434fdddb06749b7d""","""bb85c1258ef07b59a34048f0e810df89""","""0ac26fc773f18ac66bae524be204a1e6""",3.60E+11,40.822548,-73.85329,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,1479,1803.66,0,1850,5,f,f,completed,9/8/2003,12/10/2004,3/11/2005,5/8/2004
"""9cfd73d4f611669c1352b7a510fcff8c""","""9c1ad16a9dd7b6b568b6438c00640ab8""","""6c59bbc19845d2904c3c01a5f020a81c""",3.60E+11,40.627846,-74.004285,Brooklyn,NY,11219,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,College & Career Prep,Applied Learning,Technology,highest poverty,Grades 6-8,,,,,1183.88,1443.76,0,1362,1,f,f,completed,8/27/2003,12/10/2003,,4/27/2004
"""1d53dbca0ad3ea5de97a8a686f7bd488""","""5b46ccaefb1456e9e5182c3f2a943b8c""","""4bf2b0b3a956bf6742b5460b68d8263a""",3.60E+11,40.677984,-73.889624,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,110.6,134.88,0,128,1,f,f,completed,8/28/2003,11/4/2003,1/12/2004,2/4/2004
"""47198b5d551bb21430c08aea98de35a0""","""59a365f35b41dd668130fd144e10d60b""","""9c7e5ceeabc970710da96e2bf8c61789""",,40.836655,-73.937113,NEW YORK,NY,10032,,,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,Character Education,Applied Learning,Books,highest poverty,Grades 6-8,,,,,402.83,491.26,0,756,3,f,f,completed,8/26/2003,12/11/2003,4/7/2004,12/31/2003
"""7a07b11f20912e499a45cda457a5ca7a""","""5b46ccaefb1456e9e5182c3f2a943b8c""","""4bf2b0b3a956bf6742b5460b68d8263a""",3.60E+11,40.677984,-73.889624,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,Environmental Science,Math & Science,Books,highest poverty,Grades 3-5,,,,,129.76,158.24,0,150,1,f,f,completed,8/29/2003,9/24/2003,11/19/2003,6/27/2004
"""0ce45e4cd5f46ef0d39f8cf5b8c6fcb6""","""5b46ccaefb1456e9e5182c3f2a943b8c""","""4bf2b0b3a956bf6742b5460b68d8263a""",3.60E+11,40.677984,-73.889624,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,186.14,227,0,215,1,f,f,completed,8/29/2003,12/2/2003,2/13/2004,6/27/2004
